id,block,score,type
159,"('More than 200 people from 15 countries have spent time aboard the International Space Station, which offers a microgravity environment for experimentation. (Source: NASA)', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'figure', 'figcaption'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body', 'article'])",100,o
160,"('The complexity of space and demand for subsystems offer opportunities for emerging actors to make novel contributions, which is not necessarily the case in other high-tech industries. “The space industry still has niche markets where you can potentially be a first mover or an early responder,” he added. Innovations fostered through technology transfer have strong benefits for both the emerging actor and the broader space community.\nIn addition to establishing a national space presence, technology transfer supports the development of sovereign engineering capabilities in direct and adjacent industries. Erkel saw this firsthand as the lead payload thermal engineer on AngoSat2, the Angolan communications satellite built in collaboration with Airbus and Roscosmos. He did similar work in collaboration with Turkish engineers on Turksat 5a, a geostationary satellite used for military and commercial communications.\nNations that set their eyes on space always have an end goal in mind, whether it’s national prestige, security or harnessing the proven societal and economic benefits associated with space technology. There is no cookie-cutter approach that will guarantee an emerging actor meets their goal successfully. But that does not mean that resource-constrained nations should avoid engaging in space activities, Erkel insisted. If anything, it underscores the importance of a space strategy architected as a system of systems and built on concepts of agile engineering and technology transfer to mitigate cost and schedule issues, while increasing potential benefits to society.\nThe ‘Illusion of Simplicity’ in NewSpace\nAs of January 2023, over 80 countries had a registered satellite in orbit and 11 countries had demonstrated independent launch capabilities. Universities and research labs have successfully deployed smallsats and companies built in garages now have dozens of spacecraft in orbit.\nThe drop in satellite launch and manufacturing costs, as well as the miniaturization of electronics and availability of COTS components, has made space more accessible. The OECD noted in a report, “[T]he possibility to have one’s own satellite in orbit, registered with one’s own national administration, has never been so affordable.”', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
161,"('Three university CubeSats are deployed from the International Space Station on July 3, 2019. Affordable launch and other factors have made space more accessible but it remains risky. (Source: NASA)', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'figure', 'figcaption'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body', 'article'])",100,o
162,"('Moreover, governments are no longer the sole investors in space. In the last 10 years, investors have poured   $273.3 billion  of private equity into space companies and startups—accompanied by heightened expectations returns.\nWhile these changes have increased opportunities for emerging actors to reap the benefits of space, success is not guaranteed.\n“Emerging actors in the space sector is not a new phenomenon—take the example of Malaysia or South Korea, nations which have been active in the domain since the 80s or 90s,” Erkel explained. “What is different today in the NewSpace era, is that some of the really appealing technologies come across as cheap, fast, effective, and above all, potentially highly profitable… But it doesn’t mean it’s not risky.”\nA demonstration satellite can cost less than $100,000 and be built in a few years. But it may not generate returns financially, scientifically, technologically or for the common good. Larger, more complex programs can take decades and carry high capital expenditures and cost overruns. The space market has also proven to be volatile for new actors, particularly over the last year, with unsettled questions about long-term profitability and market demand.\nThere is also an emerging “tragedy of the orbital commons” situation where more advanced space actors utilize valuable low Earth orbits and frequencies, leaving fewer options for late entrants. Companies and organizations have announced plans for as many as 100,000 satellites in the next decade. Currently, more than half of the satellites deployed in LEO belong to the Starlink or OneWeb constellations. Space is vast, but even with orbital slotting there are concerns about carrying capacity, after which the risks of conjunction, congestion and interference increase significantly.\nWithout evaluating this complex backdrop, the successes of the NewSpace era have created “an illusion of relative simplicity” for new actors, that can make it more difficult to parse the risks, Erkel noted.\nAs space takes an increasingly important role in the functioning of terrestrial society, nations will face the choice of entering the domain or being left behind. Moves by satellite operators to occupy orbital slots and allocations of finite bandwidth highlight the urgency.\nIn the coming years, Erkel hopes emerging nations “can join the ranks of the most advanced space powers and like them, deploy satellite constellations that serve security, commercial, market and societal needs or take part in human spaceflight, providing them full access to space and its socio-economic benefits in an equitable way with a fair allocation of costs and benefits.”\nExplore More:\nUniversity Spotlight: How an Experimental GPS Receiver Is Changing Electronic Warfare\nUniversity Spotlight: Enabling SmallSat Autonomy Through Onboard Fault Detection\nPodcast: Future of Satellite Connectivity and Other Key 2023 Space Trends', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
163,"('Constellations Straight to your inbox!', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h3'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block;form-email-expand;text-center', 'box'])",0,
164,"('Covering the people, technology and stories leading the space industry.\nSign up to receive exclusive content.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block;form-email-expand;text-center', 'box'])",0,
165,"('Latest Podcast', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'h3'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'box'])",0,
166,"('Space Sustainability, the White House LEO strategy and Not Your Parents’ Moon', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'h5'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'box', 'tag-title'])",0,
167,"('Dr. Ezinne Uzo-Okoro, Asst. Dir. for Space Policy at the White House Office of Science and Technology Policy\nNov 22, 2023  — 17 min', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'box'])",0,
168,"('Are You a Podcast Listener?', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h3'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block', 'box'])",0,
169,"('Get the latest episodes on your favorite streaming platform.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block', 'box'])",0,
170,"('Follow Podcast', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block', 'box', 'follow;dropdown'])",0,
171,"('Apple Podcasts    Spotify    Google Podcasts    Audible    RSS    Pocket Casts    Overcast    Podcast Addict    Castbox    Podcast Republic    Player FM    Podbean', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block', 'box', 'follow;dropdown', 'dropdown-menu'])",0,
172,"('Podcast use is subject to   Kratos Terms  .', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-5;col-xl-4;sidebar', 'text-block', 'box'])",0,
173,"('Subscribe to Email', ['html', 'body', 'form', 'div', 'div', 'h1'], ['no-js', 'front', 'container-fluid;column-1;form-email-expand;pad1c;d-none;d-lg-block;bglightgray', 'container'])",0,
174,"('Sign-up to receive email alerts when new webinars, podcasts and articles are available.', ['html', 'body', 'form', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;column-1;form-email-expand;pad1c;d-none;d-lg-block;bglightgray', 'container'])",0,
175,"('Systems & Platforms', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'h4'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
176,"('Unmanned Systems', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
177,"('Tactical UAVs Small UAS Swarming Aethon Aerial Targets High Mobility Ground Vehicle Target M-PAK Leader/Follower System Autonomous Truck Mounted Attenuator', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
178,"('Space Systems Training Systems C5ISR Systems Sub-Orbital Vehicles And Targets', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
179,"('Products', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'h4'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
180,"('UAVs', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
181,"('Air Land & Sea Avionics CDL Compliance Tester', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
182,"('Space', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
183,"('Networks Satellites Signals Antennas', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
184,"('Microwave Electronics', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
185,"('About Kratos', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'h4'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
186,"('Divisions\nCareers\nLeadership\nSmall Business\nEthics & Compliance\nCorporate Governance\nLocations & Contacts\nUpcoming Events\nVulnerability Advisories\nSitemap', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
187,"('Investors', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'h4'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
188,"('Press Releases\nEvents & Presentations\nFinancial Information\nStock Information\nInvestor FAQs', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;column-4;footer;pad1;bgdarkgray', 'container', 'row', 'col-12;col-md-3'])",0,
189,"('LinkedIn\nTwitter\nYouTube\nConstellations Podcast', ['html', 'body', 'form', 'footer', 'div', 'ul', 'li'], ['no-js', 'front', 'container;social-icons'])",0,
190,"('NASDAQ: KTOS    $19.46    0.41    1:00 PM EST    (Data Provided by Refinitiv.    Minimum 15 minutes delayed.)', ['html', 'body', 'form', 'footer', 'div'], ['no-js', 'front', 'container-fluid;stock'])",0,
191,"('© Copyright 2006-2023', ['html', 'body', 'form', 'footer', 'div', 'ul', 'li'], ['no-js', 'front', 'container-fluid;links', 'nobar'])",0,
192,"('Kratos Defense & Security Solutions, Inc.\nPrivacy Policy\nCCPA\nTerms of Use', ['html', 'body', 'form', 'footer', 'div', 'ul', 'li'], ['no-js', 'front', 'container-fluid;links'])",0,
